"Id","Cement","Blast_Furnace_Slag","Fly Ash","Water","Superplasticizer","Coarse_Aggregate","Fine_Aggregate","Age","Concrete_compressive_strength"
687.00,305.30,203.50,0.00,203.50,0.00,965.40,631.00,3.00,14.14
688.00,236.00,157.00,0.00,192.00,0.00,972.60,749.10,90.00,47.78
689.00,108.30,162.40,0.00,203.50,0.00,938.20,849.00,3.00,2.33
690.00,157.00,236.00,0.00,192.00,0.00,935.40,781.20,7.00,16.88
691.00,288.00,192.00,0.00,192.00,0.00,932.00,717.80,7.00,23.52
692.00,212.00,141.30,0.00,203.50,0.00,973.40,750.00,3.00,6.80
693.00,212.00,141.30,0.00,203.50,0.00,973.40,750.00,90.00,39.70
694.00,153.00,102.00,0.00,192.00,0.00,888.00,943.10,28.00,17.96
695.00,236.00,157.00,0.00,192.00,0.00,972.60,749.10,28.00,32.88
696.00,116.00,173.00,0.00,192.00,0.00,909.80,891.90,28.00,22.34
697.00,183.90,122.60,0.00,203.50,0.00,959.20,800.00,7.00,10.78
698.00,108.30,162.40,0.00,203.50,0.00,938.20,849.00,7.00,7.72
699.00,203.50,305.30,0.00,203.50,0.00,963.40,630.00,28.00,41.68
700.00,203.50,305.30,0.00,203.50,0.00,963.40,630.00,3.00,9.56
701.00,133.00,200.00,0.00,192.00,0.00,927.40,839.20,3.00,6.88
702.00,288.00,192.00,0.00,192.00,0.00,932.00,717.80,90.00,50.52
703.00,200.00,133.00,0.00,192.00,0.00,965.40,806.20,7.00,17.16
704.00,200.00,133.00,0.00,192.00,0.00,965.40,806.20,28.00,30.43
705.00,250.20,166.80,0.00,203.50,0.00,977.60,694.10,3.00,9.73
706.00,122.60,183.90,0.00,203.50,0.00,958.20,800.10,3.00,3.31
707.00,153.00,102.00,0.00,192.00,0.00,888.00,943.10,90.00,26.32
708.00,200.00,133.00,0.00,192.00,0.00,965.40,806.20,90.00,43.25
709.00,116.00,173.00,0.00,192.00,0.00,909.80,891.90,3.00,6.28
710.00,173.00,116.00,0.00,192.00,0.00,946.80,856.80,90.00,32.10
711.00,250.20,166.80,0.00,203.50,0.00,977.60,694.10,28.00,36.96
712.00,305.30,203.50,0.00,203.50,0.00,965.40,631.00,90.00,54.59
713.00,192.00,288.00,0.00,192.00,0.00,929.80,716.10,7.00,21.48
714.00,157.00,236.00,0.00,192.00,0.00,935.40,781.20,3.00,9.69
715.00,153.00,102.00,0.00,192.00,0.00,888.00,943.10,7.00,8.37
716.00,141.30,212.00,0.00,203.50,0.00,971.80,748.50,90.00,39.66
717.00,116.00,173.00,0.00,192.00,0.00,909.80,891.90,7.00,10.08
718.00,141.30,212.00,0.00,203.50,0.00,971.80,748.50,3.00,4.82
719.00,122.60,183.90,0.00,203.50,0.00,958.20,800.10,7.00,10.35
720.00,166.80,250.20,0.00,203.50,0.00,975.60,692.60,90.00,43.56
721.00,203.50,305.30,0.00,203.50,0.00,963.40,630.00,90.00,51.86
722.00,310.00,0.00,0.00,192.00,0.00,1012.00,830.00,3.00,11.85
723.00,310.00,0.00,0.00,192.00,0.00,1012.00,830.00,7.00,17.24
724.00,310.00,0.00,0.00,192.00,0.00,1012.00,830.00,28.00,27.82
725.00,310.00,0.00,0.00,192.00,0.00,1012.00,830.00,90.00,35.76
726.00,310.00,0.00,0.00,192.00,0.00,1012.00,830.00,120.00,38.70
727.00,331.00,0.00,0.00,192.00,0.00,1025.00,821.00,3.00,14.30
728.00,331.00,0.00,0.00,192.00,0.00,1025.00,821.00,7.00,17.43
729.00,331.00,0.00,0.00,192.00,0.00,1025.00,821.00,28.00,31.74
730.00,331.00,0.00,0.00,192.00,0.00,1025.00,821.00,90.00,37.91
731.00,331.00,0.00,0.00,192.00,0.00,1025.00,821.00,120.00,39.38
732.00,349.00,0.00,0.00,192.00,0.00,1056.00,809.00,3.00,15.87
733.00,349.00,0.00,0.00,192.00,0.00,1056.00,809.00,7.00,9.01
734.00,349.00,0.00,0.00,192.00,0.00,1056.00,809.00,28.00,33.60
735.00,349.00,0.00,0.00,192.00,0.00,1056.00,809.00,90.00,40.65
736.00,349.00,0.00,0.00,192.00,0.00,1056.00,809.00,120.00,40.85
737.00,238.00,0.00,0.00,186.00,0.00,1119.00,789.00,7.00,12.05
738.00,238.00,0.00,0.00,186.00,0.00,1119.00,789.00,28.00,17.54
739.00,296.00,0.00,0.00,186.00,0.00,1090.00,769.00,7.00,18.91
740.00,296.00,0.00,0.00,186.00,0.00,1090.00,769.00,28.00,25.17
741.00,297.00,0.00,0.00,186.00,0.00,1040.00,734.00,7.00,30.95
742.00,480.00,0.00,0.00,192.00,0.00,936.00,721.00,28.00,43.89
743.00,480.00,0.00,0.00,192.00,0.00,936.00,721.00,90.00,54.27
744.00,397.00,0.00,0.00,186.00,0.00,1040.00,734.00,28.00,36.93
745.00,281.00,0.00,0.00,186.00,0.00,1104.00,774.00,7.00,14.49
746.00,281.00,0.00,0.00,185.00,0.00,1104.00,774.00,28.00,22.43
747.00,500.00,0.00,0.00,200.00,0.00,1125.00,613.00,1.00,12.63
748.00,500.00,0.00,0.00,200.00,0.00,1125.00,613.00,3.00,26.06
749.00,500.00,0.00,0.00,200.00,0.00,1125.00,613.00,7.00,33.21
750.00,500.00,0.00,0.00,200.00,0.00,1125.00,613.00,14.00,36.93
751.00,500.00,0.00,0.00,200.00,0.00,1125.00,613.00,28.00,44.09
752.00,540.00,0.00,0.00,173.00,0.00,1125.00,613.00,7.00,52.61
753.00,540.00,0.00,0.00,173.00,0.00,1125.00,613.00,14.00,59.76
754.00,540.00,0.00,0.00,173.00,0.00,1125.00,613.00,28.00,67.30
755.00,540.00,0.00,0.00,173.00,0.00,1125.00,613.00,90.00,69.65
756.00,540.00,0.00,0.00,173.00,0.00,1125.00,613.00,180.00,71.62
757.00,540.00,0.00,0.00,173.00,0.00,1125.00,613.00,270.00,74.16
758.00,350.00,0.00,0.00,203.00,0.00,974.00,775.00,7.00,18.12
759.00,350.00,0.00,0.00,203.00,0.00,974.00,775.00,14.00,22.53
760.00,350.00,0.00,0.00,203.00,0.00,974.00,775.00,28.00,27.33
761.00,350.00,0.00,0.00,203.00,0.00,974.00,775.00,56.00,29.97
762.00,350.00,0.00,0.00,203.00,0.00,974.00,775.00,90.00,31.35
763.00,350.00,0.00,0.00,203.00,0.00,974.00,775.00,180.00,32.72
764.00,385.00,0.00,0.00,186.00,0.00,966.00,763.00,1.00,6.26
765.00,385.00,0.00,0.00,186.00,0.00,966.00,763.00,3.00,14.69
766.00,385.00,0.00,0.00,186.00,0.00,966.00,763.00,7.00,23.22
767.00,385.00,0.00,0.00,186.00,0.00,966.00,763.00,14.00,27.92
768.00,385.00,0.00,0.00,186.00,0.00,966.00,763.00,28.00,31.35
769.00,331.00,0.00,0.00,192.00,0.00,978.00,825.00,180.00,38.99
770.00,331.00,0.00,0.00,192.00,0.00,978.00,825.00,360.00,41.24
771.00,349.00,0.00,0.00,192.00,0.00,1047.00,806.00,3.00,14.98
772.00,331.00,0.00,0.00,192.00,0.00,978.00,825.00,3.00,13.52
773.00,382.00,0.00,0.00,186.00,0.00,1047.00,739.00,7.00,24.00
774.00,382.00,0.00,0.00,186.00,0.00,1047.00,739.00,28.00,37.42
775.00,382.00,0.00,0.00,186.00,0.00,1111.00,784.00,7.00,11.46
776.00,281.00,0.00,0.00,186.00,0.00,1104.00,774.00,28.00,22.43
777.00,339.00,0.00,0.00,185.00,0.00,1069.00,754.00,7.00,21.16
778.00,339.00,0.00,0.00,185.00,0.00,1069.00,754.00,28.00,31.84
779.00,295.00,0.00,0.00,185.00,0.00,1069.00,769.00,7.00,14.79
780.00,295.00,0.00,0.00,185.00,0.00,1069.00,769.00,28.00,25.17
781.00,238.00,0.00,0.00,185.00,0.00,1118.00,789.00,28.00,17.54
782.00,296.00,0.00,0.00,192.00,0.00,1085.00,765.00,7.00,14.20
783.00,296.00,0.00,0.00,192.00,0.00,1085.00,765.00,28.00,21.64
784.00,296.00,0.00,0.00,192.00,0.00,1085.00,765.00,90.00,29.39
785.00,331.00,0.00,0.00,192.00,0.00,879.00,825.00,3.00,13.52
786.00,331.00,0.00,0.00,192.00,0.00,978.00,825.00,7.00,16.26
787.00,331.00,0.00,0.00,192.00,0.00,978.00,825.00,28.00,31.44
788.00,331.00,0.00,0.00,192.00,0.00,978.00,825.00,90.00,37.23
789.00,349.00,0.00,0.00,192.00,0.00,1047.00,806.00,7.00,18.12
790.00,349.00,0.00,0.00,192.00,0.00,1047.00,806.00,28.00,32.72
791.00,349.00,0.00,0.00,192.00,0.00,1047.00,806.00,90.00,39.48
792.00,349.00,0.00,0.00,192.00,0.00,1047.00,806.00,180.00,41.05
793.00,349.00,0.00,0.00,192.00,0.00,1047.00,806.00,360.00,42.12
794.00,302.00,0.00,0.00,203.00,0.00,974.00,817.00,14.00,18.12
795.00,302.00,0.00,0.00,203.00,0.00,974.00,817.00,180.00,26.74
796.00,525.00,0.00,0.00,189.00,0.00,1125.00,613.00,180.00,61.92
797.00,500.00,0.00,0.00,200.00,0.00,1125.00,613.00,90.00,47.22
798.00,500.00,0.00,0.00,200.00,0.00,1125.00,613.00,180.00,51.04
799.00,500.00,0.00,0.00,200.00,0.00,1125.00,613.00,270.00,55.15
800.00,540.00,0.00,0.00,173.00,0.00,1125.00,613.00,3.00,41.63
801.00,252.00,0.00,0.00,185.00,0.00,1111.00,784.00,7.00,13.71
802.00,252.00,0.00,0.00,185.00,0.00,1111.00,784.00,28.00,19.69
803.00,339.00,0.00,0.00,185.00,0.00,1060.00,754.00,28.00,31.64
804.00,393.00,0.00,0.00,192.00,0.00,940.00,758.00,3.00,19.10
805.00,393.00,0.00,0.00,192.00,0.00,940.00,758.00,28.00,39.58
806.00,393.00,0.00,0.00,192.00,0.00,940.00,758.00,90.00,48.79
807.00,382.00,0.00,0.00,185.00,0.00,1047.00,739.00,7.00,24.00
808.00,382.00,0.00,0.00,185.00,0.00,1047.00,739.00,28.00,37.42
809.00,252.00,0.00,0.00,186.00,0.00,1111.00,784.00,7.00,11.46
810.00,252.00,0.00,0.00,185.00,0.00,1111.00,784.00,28.00,19.69
811.00,310.00,0.00,0.00,192.00,0.00,970.00,850.00,7.00,14.98
812.00,310.00,0.00,0.00,192.00,0.00,970.00,850.00,28.00,27.92
813.00,310.00,0.00,0.00,192.00,0.00,970.00,850.00,90.00,34.68
814.00,310.00,0.00,0.00,192.00,0.00,970.00,850.00,180.00,37.32
815.00,310.00,0.00,0.00,192.00,0.00,970.00,850.00,360.00,38.11
816.00,525.00,0.00,0.00,189.00,0.00,1125.00,613.00,3.00,33.79
817.00,525.00,0.00,0.00,189.00,0.00,1125.00,613.00,7.00,42.42
818.00,525.00,0.00,0.00,189.00,0.00,1125.00,613.00,14.00,48.40
819.00,525.00,0.00,0.00,189.00,0.00,1125.00,613.00,28.00,55.94
820.00,525.00,0.00,0.00,189.00,0.00,1125.00,613.00,90.00,58.78
821.00,525.00,0.00,0.00,189.00,0.00,1125.00,613.00,270.00,67.11
822.00,322.00,0.00,0.00,203.00,0.00,974.00,800.00,14.00,20.77
823.00,322.00,0.00,0.00,203.00,0.00,974.00,800.00,28.00,25.17
824.00,322.00,0.00,0.00,203.00,0.00,974.00,800.00,180.00,29.58
825.00,302.00,0.00,0.00,203.00,0.00,974.00,817.00,28.00,21.75
826.00,397.00,0.00,0.00,185.00,0.00,1040.00,734.00,28.00,39.09
827.00,480.00,0.00,0.00,192.00,0.00,936.00,721.00,3.00,24.39
828.00,522.00,0.00,0.00,146.00,0.00,896.00,896.00,7.00,50.51
829.00,522.00,0.00,0.00,146.00,0.00,896.00,896.00,28.00,74.98
830.00,273.00,105.00,82.00,210.00,9.00,904.00,680.00,28.00,37.16
831.00,162.00,190.00,148.00,179.00,19.00,838.00,741.00,28.00,33.75
832.00,154.00,144.00,112.00,220.00,10.00,923.00,658.00,28.00,16.49
833.00,147.00,115.00,89.00,202.00,9.00,860.00,829.00,28.00,19.98
834.00,152.00,178.00,139.00,168.00,18.00,944.00,695.00,28.00,36.34
835.00,310.00,143.00,111.00,168.00,22.00,914.00,651.00,28.00,33.68
836.00,144.00,0.00,175.00,158.00,18.00,943.00,844.00,28.00,15.41
837.00,304.00,140.00,0.00,214.00,6.00,895.00,722.00,28.00,33.41
838.00,374.00,0.00,0.00,190.00,7.00,1013.00,730.00,28.00,39.05
839.00,159.00,149.00,116.00,175.00,15.00,953.00,720.00,28.00,27.67
840.00,153.00,239.00,0.00,200.00,6.00,1002.00,684.00,28.00,26.85
841.00,310.00,143.00,0.00,168.00,10.00,914.00,804.00,28.00,45.29
842.00,305.00,0.00,100.00,196.00,10.00,959.00,705.00,28.00,30.12
843.00,151.00,0.00,184.00,167.00,12.00,991.00,772.00,28.00,15.56
844.00,142.00,167.00,130.00,174.00,11.00,883.00,785.00,28.00,44.60
845.00,298.00,137.00,107.00,201.00,6.00,878.00,655.00,28.00,53.52
846.00,321.00,164.00,0.00,190.00,5.00,870.00,774.00,28.00,57.21
847.00,366.00,187.00,0.00,191.00,7.00,824.00,757.00,28.00,65.90
848.00,280.00,129.00,100.00,172.00,9.00,825.00,805.00,28.00,52.82
849.00,252.00,97.00,76.00,194.00,8.00,835.00,821.00,28.00,33.39
850.00,165.00,0.00,150.00,182.00,12.00,1023.00,729.00,28.00,18.02
851.00,156.00,243.00,0.00,180.00,11.00,1022.00,698.00,28.00,37.36
852.00,160.00,188.00,146.00,203.00,11.00,829.00,710.00,28.00,32.83
853.00,298.00,0.00,107.00,186.00,6.00,879.00,815.00,28.00,42.63
854.00,318.00,0.00,126.00,210.00,6.00,861.00,737.00,28.00,40.05
855.00,287.00,121.00,94.00,188.00,9.00,904.00,696.00,28.00,41.94
856.00,326.00,166.00,0.00,174.00,9.00,882.00,790.00,28.00,61.23
857.00,356.00,0.00,142.00,193.00,11.00,801.00,778.00,28.00,40.86
858.00,132.00,207.00,161.00,179.00,5.00,867.00,736.00,28.00,33.30
859.00,322.00,149.00,0.00,186.00,8.00,951.00,709.00,28.00,52.42
860.00,164.00,0.00,200.00,181.00,13.00,849.00,846.00,28.00,15.08
861.00,314.00,0.00,113.00,170.00,10.00,925.00,783.00,28.00,38.45
862.00,321.00,0.00,128.00,182.00,11.00,870.00,780.00,28.00,37.25
863.00,140.00,164.00,128.00,237.00,6.00,869.00,656.00,28.00,35.22
864.00,288.00,121.00,0.00,177.00,7.00,908.00,829.00,28.00,42.13
865.00,298.00,0.00,107.00,210.00,11.00,880.00,744.00,28.00,31.87
866.00,265.00,111.00,86.00,195.00,6.00,833.00,790.00,28.00,41.54
867.00,160.00,250.00,0.00,168.00,12.00,1049.00,688.00,28.00,39.45
868.00,166.00,260.00,0.00,183.00,13.00,859.00,827.00,28.00,37.91
869.00,276.00,116.00,90.00,180.00,9.00,870.00,768.00,28.00,44.27
870.00,322.00,0.00,116.00,196.00,10.00,818.00,813.00,28.00,31.17
871.00,149.00,139.00,109.00,193.00,6.00,892.00,780.00,28.00,23.69
872.00,159.00,187.00,0.00,176.00,11.00,990.00,789.00,28.00,32.76
873.00,261.00,100.00,78.00,201.00,9.00,864.00,761.00,28.00,32.39
874.00,237.00,92.00,71.00,247.00,6.00,853.00,695.00,28.00,28.62
875.00,313.00,0.00,113.00,178.00,8.00,1002.00,689.00,28.00,36.80
876.00,155.00,183.00,0.00,193.00,9.00,1047.00,697.00,28.00,18.28
877.00,146.00,230.00,0.00,202.00,3.00,827.00,872.00,28.00,33.06
878.00,296.00,0.00,107.00,221.00,11.00,819.00,778.00,28.00,31.41
879.00,133.00,210.00,0.00,196.00,3.00,949.00,795.00,28.00,31.02
880.00,313.00,145.00,0.00,178.00,8.00,867.00,824.00,28.00,44.38
881.00,152.00,0.00,112.00,184.00,8.00,992.00,816.00,28.00,12.17
882.00,153.00,145.00,113.00,178.00,8.00,1002.00,689.00,28.00,25.55
883.00,140.00,133.00,103.00,200.00,7.00,916.00,753.00,28.00,36.43
884.00,149.00,236.00,0.00,176.00,13.00,847.00,893.00,28.00,32.95
885.00,300.00,0.00,120.00,212.00,10.00,878.00,728.00,28.00,23.83
886.00,153.00,145.00,113.00,178.00,8.00,867.00,824.00,28.00,26.22
887.00,148.00,0.00,137.00,158.00,16.00,1002.00,830.00,28.00,17.95
888.00,326.00,0.00,138.00,199.00,11.00,801.00,792.00,28.00,40.67
889.00,153.00,145.00,0.00,178.00,8.00,1000.00,822.00,28.00,19.00
890.00,262.00,111.00,86.00,195.00,5.00,895.00,733.00,28.00,33.71
891.00,158.00,0.00,195.00,220.00,11.00,898.00,713.00,28.00,8.53
892.00,151.00,0.00,185.00,167.00,16.00,1074.00,678.00,28.00,13.45
893.00,273.00,0.00,90.00,199.00,11.00,931.00,762.00,28.00,32.23
894.00,149.00,118.00,92.00,183.00,7.00,953.00,780.00,28.00,23.51
895.00,143.00,169.00,143.00,191.00,8.00,967.00,643.00,28.00,29.72
896.00,260.00,101.00,78.00,171.00,10.00,936.00,763.00,28.00,49.77
897.00,313.00,161.00,0.00,178.00,10.00,917.00,759.00,28.00,52.44
898.00,284.00,120.00,0.00,168.00,7.00,970.00,794.00,28.00,40.93
899.00,336.00,0.00,0.00,182.00,3.00,986.00,817.00,28.00,44.86
900.00,145.00,0.00,134.00,181.00,11.00,979.00,812.00,28.00,13.19
901.00,150.00,237.00,0.00,174.00,12.00,1069.00,675.00,28.00,37.43
902.00,144.00,170.00,133.00,192.00,8.00,814.00,805.00,28.00,29.86
903.00,331.00,170.00,0.00,195.00,8.00,811.00,802.00,28.00,56.61
904.00,155.00,0.00,143.00,193.00,9.00,1047.00,697.00,28.00,12.45
905.00,155.00,183.00,0.00,193.00,9.00,877.00,868.00,28.00,23.78
906.00,135.00,0.00,166.00,180.00,10.00,961.00,805.00,28.00,13.29
907.00,266.00,112.00,87.00,178.00,10.00,910.00,745.00,28.00,39.41
908.00,314.00,145.00,113.00,179.00,8.00,869.00,690.00,28.00,46.22
909.00,313.00,145.00,0.00,127.00,8.00,1000.00,822.00,28.00,44.51
910.00,146.00,173.00,0.00,182.00,3.00,986.00,817.00,28.00,23.73
911.00,144.00,136.00,106.00,178.00,7.00,941.00,774.00,28.00,26.14
912.00,148.00,0.00,182.00,181.00,15.00,839.00,884.00,28.00,15.52
913.00,277.00,117.00,91.00,191.00,7.00,946.00,666.00,28.00,43.57
914.00,298.00,0.00,107.00,164.00,13.00,953.00,784.00,28.00,35.85
915.00,313.00,145.00,0.00,178.00,8.00,1002.00,689.00,28.00,41.05
916.00,155.00,184.00,143.00,194.00,9.00,880.00,699.00,28.00,28.98
917.00,289.00,134.00,0.00,195.00,6.00,924.00,760.00,28.00,46.24
918.00,148.00,175.00,0.00,171.00,2.00,1000.00,828.00,28.00,26.91
919.00,145.00,0.00,179.00,202.00,8.00,824.00,869.00,28.00,10.53
920.00,313.00,0.00,0.00,178.00,8.00,1000.00,822.00,28.00,25.09
921.00,136.00,162.00,126.00,172.00,10.00,923.00,764.00,28.00,29.06
922.00,155.00,0.00,143.00,193.00,9.00,877.00,868.00,28.00,9.73
923.00,255.00,99.00,77.00,189.00,6.00,919.00,749.00,28.00,33.79
924.00,162.00,207.00,172.00,216.00,10.00,822.00,638.00,28.00,39.84
925.00,136.00,196.00,98.00,199.00,6.00,847.00,783.00,28.00,26.96
926.00,164.00,163.00,128.00,197.00,8.00,961.00,641.00,28.00,27.23
927.00,162.00,214.00,164.00,202.00,10.00,820.00,680.00,28.00,30.64
928.00,157.00,214.00,152.00,200.00,9.00,819.00,704.00,28.00,33.05
929.00,149.00,153.00,194.00,192.00,8.00,935.00,623.00,28.00,24.57
930.00,135.00,105.00,193.00,196.00,6.00,965.00,643.00,28.00,21.91
931.00,159.00,209.00,161.00,201.00,7.00,848.00,669.00,28.00,30.88
932.00,144.00,15.00,195.00,176.00,6.00,1021.00,709.00,28.00,15.34
933.00,154.00,174.00,185.00,228.00,7.00,845.00,612.00,28.00,24.33
934.00,167.00,187.00,195.00,185.00,7.00,898.00,636.00,28.00,23.89
935.00,184.00,86.00,190.00,213.00,6.00,923.00,623.00,28.00,22.93
936.00,156.00,178.00,187.00,221.00,7.00,854.00,614.00,28.00,29.41
937.00,236.90,91.70,71.50,246.90,6.00,852.90,695.40,28.00,28.62
938.00,313.30,0.00,113.00,178.50,8.00,1001.90,688.70,28.00,36.80
939.00,154.80,183.40,0.00,193.30,9.10,1047.40,696.70,28.00,18.28
940.00,145.90,230.50,0.00,202.50,3.40,827.00,871.80,28.00,32.72
941.00,296.00,0.00,106.70,221.40,10.50,819.20,778.40,28.00,31.42
942.00,133.10,210.20,0.00,195.70,3.10,949.40,795.30,28.00,28.93
943.00,313.30,145.00,0.00,178.50,8.00,867.20,824.00,28.00,40.92
944.00,151.60,0.00,111.90,184.40,7.90,992.00,815.90,28.00,12.18
945.00,153.10,145.00,113.00,178.50,8.00,1001.90,688.70,28.00,25.55
946.00,139.90,132.60,103.30,200.30,7.40,916.00,753.40,28.00,36.44
947.00,149.50,236.00,0.00,175.80,12.60,846.80,892.70,28.00,32.96
948.00,299.80,0.00,119.80,211.50,9.90,878.20,727.60,28.00,23.83
949.00,153.10,145.00,113.00,178.50,8.00,867.20,824.00,28.00,26.23
950.00,148.10,0.00,136.60,158.10,16.10,1001.80,830.10,28.00,17.95
951.00,326.50,0.00,137.90,199.00,10.80,801.10,792.50,28.00,38.63
952.00,152.70,144.70,0.00,178.10,8.00,999.70,822.20,28.00,19.00
953.00,261.90,110.50,86.10,195.40,5.00,895.20,732.60,28.00,33.71
954.00,158.40,0.00,194.90,219.70,11.00,897.70,712.90,28.00,8.53
955.00,150.70,0.00,185.30,166.70,15.60,1074.50,678.00,28.00,13.46
956.00,272.60,0.00,89.60,198.70,10.60,931.30,762.20,28.00,32.24
957.00,149.00,117.60,91.70,182.90,7.10,953.40,780.30,28.00,23.52
958.00,143.00,169.40,142.70,190.70,8.40,967.40,643.50,28.00,29.72
959.00,259.90,100.60,78.40,170.60,10.40,935.70,762.90,28.00,49.77
960.00,312.90,160.50,0.00,177.60,9.60,916.60,759.50,28.00,52.44
961.00,284.00,119.70,0.00,168.30,7.20,970.40,794.20,28.00,40.93
962.00,336.50,0.00,0.00,181.90,3.40,985.80,816.80,28.00,44.86
963.00,144.80,0.00,133.60,180.80,11.10,979.50,811.50,28.00,13.20
964.00,150.00,236.80,0.00,173.80,11.90,1069.30,674.80,28.00,37.43
965.00,143.70,170.20,132.60,191.60,8.50,814.10,805.30,28.00,29.87
966.00,330.50,169.60,0.00,194.90,8.10,811.00,802.30,28.00,56.61
967.00,154.80,0.00,142.80,193.30,9.10,1047.40,696.70,28.00,12.45
968.00,154.80,183.40,0.00,193.30,9.10,877.20,867.70,28.00,23.78
969.00,134.70,0.00,165.70,180.20,10.00,961.00,804.90,28.00,13.29
970.00,266.20,112.30,87.50,177.90,10.40,909.70,744.50,28.00,39.42
971.00,314.00,145.30,113.20,178.90,8.00,869.10,690.20,28.00,46.23
972.00,312.70,144.70,0.00,127.30,8.00,999.70,822.20,28.00,44.52
973.00,145.70,172.60,0.00,181.90,3.40,985.80,816.80,28.00,23.74
974.00,143.80,136.30,106.20,178.10,7.50,941.50,774.30,28.00,26.14
975.00,148.10,0.00,182.10,181.40,15.00,838.90,884.30,28.00,15.52
976.00,277.00,116.80,91.00,190.60,7.00,946.50,665.60,28.00,43.57
977.00,298.10,0.00,107.50,163.60,12.80,953.20,784.00,28.00,35.86
978.00,313.30,145.00,0.00,178.50,8.00,1001.90,688.70,28.00,41.05
979.00,155.20,183.90,143.20,193.80,9.20,879.60,698.50,28.00,28.99
980.00,289.00,133.70,0.00,194.90,5.50,924.10,760.10,28.00,46.24
981.00,147.80,175.10,0.00,171.20,2.20,1000.00,828.50,28.00,26.92
982.00,145.40,0.00,178.90,201.70,7.80,824.00,868.70,28.00,10.53
983.00,312.70,0.00,0.00,178.10,8.00,999.70,822.20,28.00,25.10
984.00,136.40,161.60,125.80,171.60,10.40,922.60,764.40,28.00,29.07
985.00,154.80,0.00,142.80,193.30,9.10,877.20,867.70,28.00,9.73
986.00,255.30,98.80,77.00,188.60,6.50,919.00,749.30,28.00,33.79
987.00,272.80,105.10,81.80,209.70,9.00,904.00,679.70,28.00,37.17
988.00,162.00,190.10,148.10,178.80,18.80,838.10,741.40,28.00,33.76
989.00,153.60,144.20,112.30,220.10,10.10,923.20,657.90,28.00,16.50
990.00,146.50,114.60,89.30,201.90,8.80,860.00,829.50,28.00,19.98
991.00,151.80,178.10,138.70,167.50,18.30,944.00,694.60,28.00,36.34
992.00,309.90,142.80,111.20,167.80,22.10,913.90,651.20,28.00,38.21
993.00,143.60,0.00,174.90,158.40,17.90,942.70,844.50,28.00,15.42
994.00,303.60,139.90,0.00,213.50,6.20,895.50,722.50,28.00,33.41
995.00,374.30,0.00,0.00,190.20,6.70,1013.20,730.40,28.00,39.05
996.00,158.60,148.90,116.00,175.10,15.00,953.30,719.70,28.00,27.68
997.00,152.60,238.70,0.00,200.00,6.30,1001.80,683.90,28.00,26.85
998.00,310.00,142.80,0.00,167.90,10.00,914.30,804.00,28.00,45.30
999.00,304.80,0.00,99.60,196.00,9.80,959.40,705.20,28.00,30.12
1000.00,150.90,0.00,183.90,166.60,11.60,991.20,772.20,28.00,15.56
1001.00,141.90,166.60,129.70,173.50,10.90,882.60,785.30,28.00,44.61
1002.00,297.80,137.20,106.90,201.30,6.00,878.40,655.30,28.00,53.52
1003.00,321.30,164.20,0.00,190.50,4.60,870.00,774.00,28.00,57.21
1004.00,366.00,187.00,0.00,191.30,6.60,824.30,756.90,28.00,65.90
1005.00,279.80,128.90,100.40,172.40,9.50,825.10,804.90,28.00,52.82
1006.00,252.10,97.10,75.60,193.80,8.30,835.50,821.40,28.00,33.39
1007.00,164.60,0.00,150.40,181.60,11.70,1023.30,728.90,28.00,18.03
1008.00,155.60,243.50,0.00,180.30,10.70,1022.00,697.70,28.00,37.36
1009.00,160.20,188.00,146.40,203.20,11.30,828.70,709.70,28.00,35.31
1010.00,298.10,0.00,107.00,186.40,6.10,879.00,815.20,28.00,42.64
1011.00,317.90,0.00,126.50,209.70,5.70,860.50,736.60,28.00,40.06
1012.00,287.30,120.50,93.90,187.60,9.20,904.40,695.90,28.00,43.79
1013.00,325.60,166.40,0.00,174.00,8.90,881.60,790.00,28.00,61.23
1014.00,355.90,0.00,141.60,193.30,11.00,801.40,778.40,28.00,40.86
1015.00,132.00,206.50,160.90,178.90,5.50,866.90,735.60,28.00,33.30
1016.00,322.50,148.60,0.00,185.80,8.50,951.00,709.50,28.00,52.42
1017.00,164.20,0.00,200.10,181.20,12.60,849.30,846.00,28.00,15.09
1018.00,313.80,0.00,112.60,169.90,10.10,925.30,782.90,28.00,38.46
1019.00,321.40,0.00,127.90,182.50,11.50,870.10,779.70,28.00,37.26
1020.00,139.70,163.90,127.70,236.70,5.80,868.60,655.60,28.00,35.22
1021.00,288.40,121.00,0.00,177.40,7.00,907.90,829.50,28.00,42.14
1022.00,298.20,0.00,107.00,209.70,11.10,879.60,744.20,28.00,31.87
1023.00,264.50,111.00,86.50,195.50,5.90,832.60,790.40,28.00,41.54
1024.00,159.80,250.00,0.00,168.40,12.20,1049.30,688.20,28.00,39.45
1025.00,166.00,259.70,0.00,183.20,12.70,858.80,826.80,28.00,37.91
1026.00,276.40,116.00,90.30,179.60,8.90,870.10,768.30,28.00,44.28
1027.00,322.20,0.00,115.60,196.00,10.40,817.90,813.40,28.00,31.17
1028.00,148.50,139.40,108.60,192.70,6.10,892.40,780.00,28.00,23.69
1029.00,159.10,186.70,0.00,175.60,11.30,989.60,788.90,28.00,32.76
1030.00,260.90,100.50,78.30,200.60,8.60,864.50,761.50,28.00,32.40
